Time(us),AX
624708,-1.05
625041,-1.05
625374,-1.05
625707,-1.05
626040,-1.05
626373,-1.05
626706,-1.05
627372,-1.05
627705,-1.05
628038,-1.05
628371,-0.98
628704,-0.98
629037,-0.98
629370,-0.98
629703,-0.98
630036,-0.98
630369,-0.98
630702,-0.98
631035,-0.98
631368,-0.98
631701,-0.98
632034,-0.98
632367,-0.98
632700,-0.98
633366,-0.98
633699,-1.37
634032,-1.37
634365,-1.37
634698,-1.37
635031,-1.37
635364,-1.37
635697,-1.37
636030,-1.37
636363,-1.37
636696,-1.37
637029,-1.37
637362,-1.37
637695,-1.37
638028,-1.37
638361,-1.14
638694,-1.14
639027,-1.14
639693,-1.14
640026,-1.14
640359,-1.14
640692,-1.14
641025,-1.14
641358,-1.14
641691,-1.14
642024,-1.14
642357,-1.14
642690,-1.14
643023,-1.14
643356,-0.91
643689,-0.91
644022,-0.91
644355,-0.91
644688,-0.91
645021,-0.91
645687,-0.91
646020,-0.91
646353,-0.91
646686,-0.91
647019,-0.91
647352,-0.91
647685,-0.91
648018,-0.91
648351,-1.27
648684,-1.27
649017,-1.27
649350,-1.27
649683,-1.27
650016,-1.27
650349,-1.27
650682,-1.27
651015,-1.27
651681,-1.27
652014,-1.27
652347,-1.27
652680,-1.27
653013,-1.27
653346,-1.34
653679,-1.34
654012,-1.34
654345,-1.34
654678,-1.34
655011,-1.34
655344,-1.34
655677,-1.34
656010,-1.34
656343,-1.34
656676,-1.34
657009,-1.34
657342,-1.34
658008,-1.34
658341,-1.34
658674,-0.84
659007,-0.84
659340,-0.84
659673,-0.84
660006,-0.84
660339,-0.84
660672,-0.84
661005,-0.84
661338,-0.84
661671,-0.84
662004,-0.84
662337,-0.84
662670,-0.84
663003,-0.84
663336,-1.26
664002,-1.26
664335,-1.26
664668,-1.26
665001,-1.26
665334,-1.26
665667,-1.26
666000,-1.26
666333,-1.26
666666,-1.26
666999,-1.26
667332,-1.26
667665,-1.26
667998,-1.26
668331,-1.04
668664,-1.04
668997,-1.04
669330,-1.04
669996,-1.04
670329,-1.04
670662,-1.04
670995,-1.04
671328,-1.04
671661,-1.04
671994,-1.04
672327,-1.04
672660,-1.04
672993,-1.04
673326,-1.12
673659,-1.12
673992,-1.12
674325,-1.12
674658,-1.12
674991,-1.12
675324,-1.12
675990,-1.12
676323,-1.12
676656,-1.12
676989,-1.12
677322,-1.12
677655,-1.12
677988,-1.12
678321,-0.87
678654,-0.87
678987,-0.87
679320,-0.87
679653,-0.87
679986,-0.87
680319,-0.87
680652,-0.87
680985,-0.87
681318,-0.87
681651,-0.87
682317,-0.87
682650,-0.87
682983,-0.87
683316,-1.38
683649,-1.38
683982,-1.38
684315,-1.38
684648,-1.38
684981,-1.38
685314,-1.38
685647,-1.38
685980,-1.38
686313,-1.38
686646,-1.38
686979,-1.38
687312,-1.38
687645,-1.38
688311,-1.38
688644,-0.87
688977,-0.87
689310,-0.87
689643,-0.87
689976,-0.87
690309,-0.87
690642,-0.87
690975,-0.87
691308,-0.87
691641,-0.87
691974,-0.87
692307,-0.87
692640,-0.87
692973,-0.87
693306,-1
693639,-1
694305,-1
694638,-1
694971,-1
695304,-1
695637,-1
695970,-1
696303,-1
696636,-1
696969,-1
697302,-1
697635,-1
697968,-1
698301,-0.92
698634,-0.92
698967,-0.92
699300,-0.92
699633,-0.92
699966,-0.92
700632,-0.92
700965,-0.92
701298,-0.92
701631,-0.92
701964,-0.92
702297,-0.92
702630,-0.92
702963,-1.25
703296,-1.25
703629,-1.25
703962,-1.25
704295,-1.25
704628,-1.25
704961,-1.25
705294,-1.25
705627,-1.25
705960,-1.25
706626,-1.25
706959,-1.25
707292,-1.25
707625,-1.25
707958,-1.01
708291,-1.01
708624,-1.01
708957,-1.01
709290,-1.01
709623,-1.01
709956,-1.01
710289,-1.01
710622,-1.01
710955,-1.01
711288,-1.01
711621,-1.01
711954,-1.01
712620,-1.01
712953,-1.01
713286,-1
713619,-1
713952,-1
714285,-1
714618,-1
714951,-1
715284,-1
715617,-1
715950,-1
716283,-1
716616,-1
716949,-1
717282,-1
717615,-1
717948,-1.05
718614,-1.05
718947,-1.05
719280,-1.05
719613,-1.05
719946,-1.05
720279,-1.05
720612,-1.05
720945,-1.05
721278,-1.05
721611,-1.05
721944,-1.05
722277,-1.05
722610,-1.05
722943,-0.94
723276,-0.94
723609,-0.94
723942,-0.94
724275,-0.94
724941,-0.94
725274,-0.94
725607,-0.94
725940,-0.94
726273,-0.94
726606,-0.94
726939,-0.94
727272,-0.94
727605,-0.94
727938,-0.98
728271,-0.98
728604,-0.98
728937,-0.98
729270,-0.98
729603,-0.98
729936,-0.98
730269,-0.98
730935,-0.98
731268,-0.98
731601,-0.98
731934,-0.98
732267,-0.98
732600,-0.98
732933,-1.05
733266,-1.05
733599,-1.05
733932,-1.05
734265,-1.05
734598,-1.05
734931,-1.05
735264,-1.05
735597,-1.05
735930,-1.05
736263,-1.05
736929,-1.05
737262,-1.05
737595,-1.05
737928,-1.24
738261,-1.24
738594,-1.24
738927,-1.24
739260,-1.24
739593,-1.24
739926,-1.24
740259,-1.24
740592,-1.24
740925,-1.24
741258,-1.24
741591,-1.24
741924,-1.24
742257,-1.24
742590,-1.24
743256,-1.05
743589,-1.05
743922,-1.05
744255,-1.05
744588,-1.05
744921,-1.05
745254,-1.05
745587,-1.05
745920,-1.05
746253,-1.05
746586,-1.05
746919,-1.05
747252,-1.05
747585,-1.05
747918,-1.04
748251,-1.04
748584,-1.04
749250,-1.04
749583,-1.04
749916,-1.04
750249,-1.04
750582,-1.04
750915,-1.04
751248,-1.04
751581,-1.04
751914,-1.04
752247,-1.04
752580,-1.04
752913,-1.26
753246,-1.26
753579,-1.26
753912,-1.26
754245,-1.26
754578,-1.26
755244,-1.26
755577,-1.26
755910,-1.26
756243,-1.26
756576,-1.26
756909,-1.26
757242,-1.26
757575,-1.26
757908,-1.03
758241,-1.03
758574,-1.03
758907,-1.03
759240,-1.03
759573,-1.03
759906,-1.03
760239,-1.03
760572,-1.03
761238,-1.03
761571,-1.03
761904,-1.03
762237,-1.03
762570,-1.03
762903,-1.27
763236,-1.27
763569,-1.27
763902,-1.27
764235,-1.27
764568,-1.27
764901,-1.27
765234,-1.27
765567,-1.27
765900,-1.27
766233,-1.27
766566,-1.27
766899,-1.27
767565,-1.27
767898,-1.27
768231,-0.95
768564,-0.95
768897,-0.95
769230,-0.95
769563,-0.95
769896,-0.95
770229,-0.95
770562,-0.95
770895,-0.95
771228,-0.95
771561,-0.95
771894,-0.95
772227,-0.95
772560,-1.06
772893,-1.06
773559,-1.06
773892,-1.06
774225,-1.06
774558,-1.06
774891,-1.06
775224,-1.06
775557,-1.06
775890,-1.06
776223,-1.06
776556,-1.06
776889,-1.06
777222,-1.06
777555,-1.17
777888,-1.17
778221,-1.17
778554,-1.17
778887,-1.17
779553,-1.17
779886,-1.17
780219,-1.17
780552,-1.17
780885,-1.17
781218,-1.17
781551,-1.17
781884,-1.17
782217,-1.17
782550,-0.88
782883,-0.88
783216,-0.88
783549,-0.88
783882,-0.88
784215,-0.88
784548,-0.88
784881,-0.88
785214,-0.88
785880,-0.88
786213,-0.88
786546,-0.88
786879,-0.88
787212,-0.88
787545,-1.32
787878,-1.32
788211,-1.32
788544,-1.32
788877,-1.32
789210,-1.32
789543,-1.32
789876,-1.32
790209,-1.32
790542,-1.32
790875,-1.32
791208,-1.32
791874,-1.32
792207,-1.32
792540,-1.32
792873,-0.86
793206,-0.86
793539,-0.86
793872,-0.86
794205,-0.86
794538,-0.86
794871,-0.86
795204,-0.86
795537,-0.86
795870,-0.86
796203,-0.86
796536,-0.86
796869,-0.86
797202,-0.86
797868,-1.01
798201,-1.01
798534,-1.01
798867,-1.01
799200,-1.01
799533,-1.01
799866,-1.01
800199,-1.01
800532,-1.01
800865,-1.01
801198,-1.01
801531,-1.01
801864,-1.01
802197,-1.01
802530,-1.12
802863,-1.12
803196,-1.12
803862,-1.12
804195,-1.12
804528,-1.12
804861,-1.12
805194,-1.12
805527,-1.12
805860,-1.12
806193,-1.12
806526,-1.12
806859,-1.12
807192,-1.12
807525,-0.99
807858,-0.99
808191,-0.99
808524,-0.99
808857,-0.99
809190,-0.99
809523,-0.99
810189,-0.99
810522,-0.99
810855,-0.99
811188,-0.99
811521,-0.99
811854,-0.99
812187,-0.99
812520,-1.27
812853,-1.27
813186,-1.27
813519,-1.27
813852,-1.27
814185,-1.27
814518,-1.27
814851,-1.27
815184,-1.27
815517,-1.27
816183,-1.27
816516,-1.27
816849,-1.27
817182,-1.27
817515,-0.81
817848,-0.81
818181,-0.81
818514,-0.81
818847,-0.81
819180,-0.81
819513,-0.81
819846,-0.81
820179,-0.81
820512,-0.81
820845,-0.81
821178,-0.81
821511,-0.81
822177,-0.81
822510,-0.81
822843,-1.06
823176,-1.06
823509,-1.06
823842,-1.06
824175,-1.06
824508,-1.06
824841,-1.06
825174,-1.06
825507,-1.06
825840,-1.06
826173,-1.06
826506,-1.06
826839,-1.06
827172,-1.06
827505,-0.96
827838,-0.96
828504,-0.96
828837,-0.96
829170,-0.96
829503,-0.96
829836,-0.96
830169,-0.96
830502,-0.96
830835,-0.96
831168,-0.96
831501,-0.96
831834,-0.96
832167,-0.96
832500,-1.2
832833,-1.2
833166,-1.2
833499,-1.2
833832,-1.2
834498,-1.2
834831,-1.2
835164,-1.2
835497,-1.2
835830,-1.2
836163,-1.2
836496,-1.2
836829,-1.2
837162,-1.2
837495,-0.95
837828,-0.95
838161,-0.95
838494,-0.95
838827,-0.95
839160,-0.95
839493,-0.95
839826,-0.95
840492,-0.95
840825,-0.95
841158,-0.95
841491,-0.95
841824,-0.95
842157,-0.95
842490,-0.94
842823,-0.94
843156,-0.94
843489,-0.94
843822,-0.94
844155,-0.94
844488,-0.94
844821,-0.94
845154,-0.94
845487,-0.94
845820,-0.94
846486,-0.94
846819,-0.94
847152,-0.94
847485,-1.22
847818,-1.22
848151,-1.22
848484,-1.22
848817,-1.22
849150,-1.22
849483,-1.22
849816,-1.22
850149,-1.22
850482,-1.22
850815,-1.22
851148,-1.22
851481,-1.22
851814,-1.22
852147,-1.22
852813,-0.92
853146,-0.92
853479,-0.92
853812,-0.92
854145,-0.92
854478,-0.92
854811,-0.92
855144,-0.92
855477,-0.92
855810,-0.92
856143,-0.92
856476,-0.92
856809,-0.92
857142,-0.96
857475,-0.96
857808,-0.96
858141,-0.96
858807,-0.96
859140,-0.96
859473,-0.96
859806,-0.96
860139,-0.96
860472,-0.96
860805,-0.96
861138,-0.96
861471,-0.96
861804,-0.96
862137,-1.2
862470,-1.2
862803,-1.2
863136,-1.2
863469,-1.2
863802,-1.2
864135,-1.2
864801,-1.2
865134,-1.2
865467,-1.2
865800,-1.2
866133,-1.2
866466,-1.2
866799,-1.2
867132,-1.37
867465,-1.37
867798,-1.37
868131,-1.37
868464,-1.37
868797,-1.37
869130,-1.37
869463,-1.37
869796,-1.37
870129,-1.37
870462,-1.37
871128,-1.37
871461,-1.37
871794,-1.37
872127,-0.74
872460,-0.74
872793,-0.74
873126,-0.74
873459,-0.74
873792,-0.74
874125,-0.74
874458,-0.74
874791,-0.74
875124,-0.74
875457,-0.74
875790,-0.74
876123,-0.74
876456,-0.74
877122,-0.74
877455,-1.08
877788,-1.08
878121,-1.08
878454,-1.08
878787,-1.08
879120,-1.08
879453,-1.08
879786,-1.08
880119,-1.08
880452,-1.08
880785,-1.08
881118,-1.08
881451,-1.08
881784,-1.08
882117,-1.37
882450,-1.37
883116,-1.37
883449,-1.37
883782,-1.37
884115,-1.37
884448,-1.37
884781,-1.37
885114,-1.37
885447,-1.37
885780,-1.37
886113,-1.37
886446,-1.37
886779,-1.37
887112,-0.68
887445,-0.68
887778,-0.68
888111,-0.68
888444,-0.68
889110,-0.68
889443,-0.68
889776,-0.68
890109,-0.68
890442,-0.68
890775,-0.68
891108,-0.68
891441,-0.68
891774,-0.68
892107,-1.15
892440,-1.15
892773,-1.15
893106,-1.15
893439,-1.15
893772,-1.15
894105,-1.15
894438,-1.15
894771,-1.15
895437,-1.15
895770,-1.15
896103,-1.15
896436,-1.15
896769,-1.15
897102,-1.25
897435,-1.25
897768,-1.25
898101,-1.25
898434,-1.25
898767,-1.25
899100,-1.25
899433,-1.25
899766,-1.25
900099,-1.25
900432,-1.25
900765,-1.25
901431,-1.25
901764,-1.25
902097,-1.25
902430,-0.77
902763,-0.77
903096,-0.77
903429,-0.77
903762,-0.77
904095,-0.77
904428,-0.77
904761,-0.77
905094,-0.77
905427,-0.77
905760,-0.77
906093,-0.77
906426,-0.77
906759,-0.77
907425,-1.32
907758,-1.32
908091,-1.32
908424,-1.32
908757,-1.32
909090,-1.32
909423,-1.32
909756,-1.32
910089,-1.32
910422,-1.32
910755,-1.32
911088,-1.32
911421,-1.32
911754,-1.32
912087,-1.24
912420,-1.24
912753,-1.24
913086,-1.24
913752,-1.24
914085,-1.24
914418,-1.24
914751,-1.24
915084,-1.24
915417,-1.24
915750,-1.24
916083,-1.24
916416,-1.24
916749,-1.24
917082,-1.03
917415,-1.03
917748,-1.03
918081,-1.03
918414,-1.03
918747,-1.03
919080,-1.03
919746,-1.03
920079,-1.03
920412,-1.03
920745,-1.03
921078,-1.03
921411,-1.03
921744,-1.03
922077,-1.07
922410,-1.07
922743,-1.07
923076,-1.07
923409,-1.07
923742,-1.07
924075,-1.07
924408,-1.07
924741,-1.07
925074,-1.07
925740,-1.07
926073,-1.07
926406,-1.07
926739,-1.07
927072,-0.83
927405,-0.83
927738,-0.83
928071,-0.83
928404,-0.83
928737,-0.83
929070,-0.83
929403,-0.83
929736,-0.83
930069,-0.83
930402,-0.83
930735,-0.83
931068,-0.83
931734,-0.83
932067,-0.83
932400,-1.07
932733,-1.07
933066,-1.07
933399,-1.07
933732,-1.07
934065,-1.07
934398,-1.07
934731,-1.07
935064,-1.07
935397,-1.07
935730,-1.07
936063,-1.07
936396,-1.07
936729,-0.98
937062,-0.98
937395,-0.98
938061,-0.98
938394,-0.98
938727,-0.98
939060,-0.98
939393,-0.98
939726,-0.98
940059,-0.98
940392,-0.98
940725,-0.98
941058,-0.98
941391,-0.98
941724,-1.11
942057,-1.11
942390,-1.11
942723,-1.11
943056,-1.11
943389,-1.11
944055,-1.11
944388,-1.11
944721,-1.11
945054,-1.11
945387,-1.11
945720,-1.11
946053,-1.11
946386,-1.11
946719,-0.96
947052,-0.96
947385,-0.96
947718,-0.96
948051,-0.96
948384,-0.96
948717,-0.96
949050,-0.96
949383,-0.96
950049,-0.96
950382,-0.96
950715,-0.96
951048,-0.96
951381,-0.96
951714,-1.09
952047,-1.09
952380,-1.09
952713,-1.09
953046,-1.09
953379,-1.09
953712,-1.09
954045,-1.09
954378,-1.09
954711,-1.09
955044,-1.09
955377,-1.09
955710,-1.09
956376,-1.09
956709,-1.09
957042,-0.94
957375,-0.94
957708,-0.94
958041,-0.94
958374,-0.94
958707,-0.94
959040,-0.94
959373,-0.94
959706,-0.94
960039,-0.94
960372,-0.94
960705,-0.94
961038,-0.94
961371,-0.94
961704,-1.12
962370,-1.12
962703,-1.12
963036,-1.12
963369,-1.12
963702,-1.12
964035,-1.12
964368,-1.12
964701,-1.12
965034,-1.12
965367,-1.12
965700,-1.12
966033,-1.12
966366,-1.12
966699,-1.18
967032,-1.18
967365,-1.18
967698,-1.18
968364,-1.18
968697,-1.18
969030,-1.18
969363,-1.18
969696,-1.18
970029,-1.18
970362,-1.18
970695,-1.18
971028,-1.18
971361,-1.18
971694,-0.63
972027,-0.63
972360,-0.63
972693,-0.63
973026,-0.63
973359,-0.63
973692,-0.63
974358,-0.63
974691,-0.63
975024,-0.63
975357,-0.63
975690,-0.63
976023,-0.63
976356,-0.63
976689,-1.09
977022,-1.09
977355,-1.09
977688,-1.09
978021,-1.09
978354,-1.09
978687,-1.09
979020,-1.09
979353,-1.09
979686,-1.09
980019,-1.09
980685,-1.09
981018,-1.09
981351,-1.09
981684,-1.11
982017,-1.11
982350,-1.11
982683,-1.11
983016,-1.11
983349,-1.11
983682,-1.11
984015,-1.11
984348,-1.11
984681,-1.11
985014,-1.11
985347,-1.11
985680,-1.11
986013,-1.11
986679,-1.11
987012,-1.27
987345,-1.27
987678,-1.27
988011,-1.27
988344,-1.27
988677,-1.27
989010,-1.27
989343,-1.27
989676,-1.27
990009,-1.27
990342,-1.27
990675,-1.27
991008,-1.27
991341,-1.27
991674,-1.25
992007,-1.25
992673,-1.25
993006,-1.25
993339,-1.25
993672,-1.25
994005,-1.25
994338,-1.25
994671,-1.25
995004,-1.25
995337,-1.25
995670,-1.25
996003,-1.25
996336,-1.25
996669,-1.12
997002,-1.12
997335,-1.12
997668,-1.12
998001,-1.12
998334,-1.12
999000,-1.12
999333,-1.12
999666,-1.12
999999,-1.12
1000332,-1.12
1000665,-1.12
1000998,-1.12
1001331,-1.12
1001664,-0.89
1001997,-0.89
1002330,-0.89
1002663,-0.89
1002996,-0.89
1003329,-0.89
1003662,-0.89
1003995,-0.89
1004328,-0.89
1004994,-0.89
1005327,-0.89
1005660,-0.89
1005993,-0.89
1006326,-1.2
1006659,-1.2
1006992,-1.2
1007325,-1.2
1007658,-1.2
1007991,-1.2
1008324,-1.2
1008657,-1.2
1008990,-1.2
1009323,-1.2
1009656,-1.2
1009989,-1.2
1010322,-1.2
1010988,-1.2
1011321,-1.2
1011654,-1.03
1011987,-1.03
1012320,-1.03
1012653,-1.03
1012986,-1.03
1013319,-1.03
1013652,-1.03
1013985,-1.03
1014318,-1.03
1014651,-1.03
1014984,-1.03
1015317,-1.03
1015650,-1.03
1015983,-1.03
1016316,-1.27
1016982,-1.27
1017315,-1.27
1017648,-1.27
1017981,-1.27
1018314,-1.27
1018647,-1.27
1018980,-1.27
1019313,-1.27
1019646,-1.27
1019979,-1.27
1020312,-1.27
1020645,-1.27
1020978,-1.27
1021311,-1.27
1021644,-1.27
1021977,-1.27
1022310,-1.27
1022643,-1.27
1023309,-1.27
1023642,-1.27
1023975,-1.27
1024308,-1.27
1024641,-1.27
1024974,-1.27
1025307,-1.27
1025640,-1.27
1025973,-1.27
1026306,-1.23
1026639,-1.23
1026972,-1.23
1027305,-1.23
1027638,-1.23
1027971,-1.23
1028304,-1.23
1028637,-1.23
1029303,-1.23
1029636,-1.23
1029969,-1.23
1030302,-1.23
1030635,-1.23
1030968,-1.23
1031301,-1.07
1031634,-1.07
1031967,-1.07
1032300,-1.07
1032633,-1.07
1032966,-1.07
1033299,-1.07
1033632,-1.07
1033965,-1.07
1034298,-1.07
1034631,-1.07
1035297,-1.07
1035630,-1.07
1035963,-1.07
1036296,-1.03
1036629,-1.03
1036962,-1.03
1037295,-1.03
1037628,-1.03
1037961,-1.03
1038294,-1.03
1038627,-1.03
1038960,-1.03
1039293,-1.03
1039626,-1.03
1039959,-1.03
1040292,-1.03
1040625,-1.03
1040958,-1.03
1041624,-0.81
1041957,-0.81
1042290,-0.81
1042623,-0.81
1042956,-0.81
1043289,-0.81
1043622,-0.81
1043955,-0.81
1044288,-0.81
1044621,-0.81
1044954,-0.81
1045287,-0.81
1045620,-0.81
1045953,-0.81
1046286,-1.17
1046619,-1.17
1046952,-1.17
1047618,-1.17
1047951,-1.17
1048284,-1.17
1048617,-1.17
1048950,-1.17
1049283,-1.17
1049616,-1.17
1049949,-1.17
1050282,-1.17
1050615,-1.17
1050948,-1.17
1051281,-0.6
1051614,-0.6
1051947,-0.6
1052280,-0.6
1052613,-0.6
1052946,-0.6
1053612,-0.6
1053945,-0.6
1054278,-0.6
1054611,-0.6
1054944,-0.6
1055277,-0.6
1055610,-0.6
1055943,-0.6
1056276,-1.3
1056609,-1.3
1056942,-1.3
1057275,-1.3
1057608,-1.3
1057941,-1.3
1058274,-1.3
1058607,-1.3
1058940,-1.3
1059606,-1.3
1059939,-1.3
1060272,-1.3
1060605,-1.3
1060938,-1.3
1061271,-1.01
1061604,-1.01
1061937,-1.01
1062270,-1.01
1062603,-1.01
1062936,-1.01
1063269,-1.01
1063602,-1.01
1063935,-1.01
1064268,-1.01
1064601,-1.01
1064934,-1.01
1065267,-1.01
1065933,-1.01
1066266,-1.01
1066599,-1.07
1066932,-1.07
1067265,-1.07
1067598,-1.07
1067931,-1.07
1068264,-1.07
1068597,-1.07
1068930,-1.07
1069263,-1.07
1069596,-1.07
1069929,-1.07
1070262,-1.07
1070595,-1.07
1070928,-1.07
1071261,-0.95
1071927,-0.95
1072260,-0.95
1072593,-0.95
1072926,-0.95
1073259,-0.95
1073592,-0.95
1073925,-0.95
1074258,-0.95
1074591,-0.95
1074924,-0.95
1075257,-0.95
1075590,-0.95
1075923,-0.95
1076256,-0.97
1076589,-0.97
1076922,-0.97
1077255,-0.97
1077921,-0.97
1078254,-0.97
1078587,-0.97
1078920,-0.97
1079253,-0.97
1079586,-0.97
1079919,-0.97
1080252,-0.97
1080585,-0.97
1080918,-1.24
1081251,-1.24
1081584,-1.24
1081917,-1.24
1082250,-1.24
1082583,-1.24
1082916,-1.24
1083249,-1.24
1083582,-1.24
1084248,-1.24
1084581,-1.24
1084914,-1.24
1085247,-1.24
1085580,-1.24
1085913,-0.99
1086246,-0.99
1086579,-0.99
1086912,-0.99
1087245,-0.99
1087578,-0.99
1087911,-0.99
1088244,-0.99
1088577,-0.99
1088910,-0.99
1089243,-0.99
1089576,-0.99
1090242,-0.99
1090575,-0.99
1090908,-0.99
1091241,-0.95
1091574,-0.95
1091907,-0.95
1092240,-0.95
1092573,-0.95
1092906,-0.95
1093239,-0.95
1093572,-0.95
1093905,-0.95
1094238,-0.95
1094571,-0.95
1094904,-0.95
1095237,-0.95
1095570,-0.95
1096236,-1.26
1096569,-1.26
1096902,-1.26
1097235,-1.26
1097568,-1.26
1097901,-1.26
1098234,-1.26
1098567,-1.26
1098900,-1.26
1099233,-1.26
1099566,-1.26
1099899,-1.26
1100232,-1.26
1100565,-1.26
1100898,-1.07
1101231,-1.07
1101564,-1.07
1102230,-1.07
1102563,-1.07
1102896,-1.07
1103229,-1.07
1103562,-1.07
1103895,-1.07
1104228,-1.07
1104561,-1.07
1104894,-1.07
1105227,-1.07
1105560,-1.07
1105893,-0.98
1106226,-0.98
1106559,-0.98
1106892,-0.98
1107225,-0.98
1107558,-0.98
1107891,-0.98
1108557,-0.98
1108890,-0.98
1109223,-0.98
1109556,-0.98
1109889,-0.98
1110222,-0.98
1110555,-0.98
1110888,-1.16
1111221,-1.16
1111554,-1.16
1111887,-1.16
1112220,-1.16
1112553,-1.16
1112886,-1.16
1113219,-1.16
1113552,-1.16
1113885,-1.16
1114551,-1.16
1114884,-1.16
1115217,-1.16
1115550,-1.16
1115883,-1.2
1116216,-1.2
1116549,-1.2
1116882,-1.2
1117215,-1.2
1117548,-1.2
1117881,-1.2
1118214,-1.2
1118547,-1.2
1118880,-1.2
1119213,-1.2
1119546,-1.2
1119879,-1.2
1120545,-1.2
1120878,-1.2
1121211,-0.73
1121544,-0.73
1121877,-0.73
1122210,-0.73
1122543,-0.73
1122876,-0.73
1123209,-0.73
1123542,-0.73
1123875,-0.73
1124208,-0.73
1124541,-0.73
1124874,-0.73
1125207,-0.73
1125540,-0.73
1125873,-1.01
1126206,-1.01
1126872,-1.01
1127205,-1.01
1127538,-1.01
1127871,-1.01
1128204,-1.01
1128537,-1.01
1128870,-1.01
1129203,-1.01
1129536,-1.01
1129869,-1.01
1130202,-1.01
1130535,-1.01
1130868,-1.14
1131201,-1.14
1131534,-1.14
1131867,-1.14
1132200,-1.14
1132866,-1.14
1133199,-1.14
1133532,-1.14
1133865,-1.14
1134198,-1.14
1134531,-1.14
1134864,-1.14
1135197,-1.14
1135530,-1.14
1135863,-1.18
1136196,-1.18
1136529,-1.18
1136862,-1.18
1137195,-1.18
1137528,-1.18
1137861,-1.18
1138194,-1.18
1138860,-1.18
1139193,-1.18
1139526,-1.18
1139859,-1.18
1140192,-1.18
1140525,-1.18
1140858,-0.94
1141191,-0.94
1141524,-0.94
1141857,-0.94
1142190,-0.94
1142523,-0.94
1142856,-0.94
1143189,-0.94
1143522,-0.94
1143855,-0.94
1144188,-0.94
1144854,-0.94
1145187,-0.94
1145520,-0.94
1145853,-1.07
1146186,-1.07
1146519,-1.07
1146852,-1.07
1147185,-1.07
1147518,-1.07
1147851,-1.07
1148184,-1.07
1148517,-1.07
1148850,-1.07
1149183,-1.07
1149516,-1.07
1149849,-1.07
1150182,-1.07
1150515,-0.97
1151181,-0.97
1151514,-0.97
1151847,-0.97
1152180,-0.97
1152513,-0.97
1152846,-0.97
1153179,-0.97
1153512,-0.97
1153845,-0.97
1154178,-0.97
1154511,-0.97
1154844,-0.97
1155177,-0.97
1155510,-0.82
1155843,-0.82
1156176,-0.82
1156509,-0.82
1157175,-0.82
1157508,-0.82
1157841,-0.82
1158174,-0.82
1158507,-0.82
1158840,-0.82
1159173,-0.82
1159506,-0.82
1159839,-0.82
1160172,-0.82
1160505,-1.04
1160838,-1.04
1161171,-1.04
1161504,-1.04
1161837,-1.04
1162170,-1.04
1162503,-1.04
1163169,-1.04
1163502,-1.04
1163835,-1.04
1164168,-1.04
1164501,-1.04
1164834,-1.04
1165167,-1.04
1165500,-1.43
1165833,-1.43
1166166,-1.43
1166499,-1.43
1166832,-1.43
1167165,-1.43
1167498,-1.43
1167831,-1.43
1168164,-1.43
1168497,-1.43
1168830,-1.43
1169496,-1.43
1169829,-1.43
1170162,-1.43
1170495,-0.95
1170828,-0.95
1171161,-0.95
1171494,-0.95
1171827,-0.95
1172160,-0.95
1172493,-0.95
1172826,-0.95
1173159,-0.95
1173492,-0.95
1173825,-0.95
1174158,-0.95
1174491,-0.95
1174824,-0.95
1175490,-0.95
1175823,-1.07
1176156,-1.07
1176489,-1.07
1176822,-1.07
1177155,-1.07
1177488,-1.07
1177821,-1.07
1178154,-1.07
1178487,-1.07
1178820,-1.07
1179153,-1.07
1179486,-1.07
1179819,-1.07
1180152,-1.07
1180485,-1.19
1180818,-1.19
1181484,-1.19
1181817,-1.19
1182150,-1.19
1182483,-1.19
1182816,-1.19
1183149,-1.19
1183482,-1.19
1183815,-1.19
1184148,-1.19
1184481,-1.19
1184814,-1.19
1185147,-1.19
1185480,-1.04
1185813,-1.04
1186146,-1.04
1186479,-1.04
1186812,-1.04
1187478,-1.04
1187811,-1.04
1188144,-1.04
1188477,-1.04
1188810,-1.04
1189143,-1.04
1189476,-1.04
1189809,-1.04
1190142,-1.04
1190475,-1.12
1190808,-1.12
1191141,-1.12
1191474,-1.12
1191807,-1.12
1192140,-1.12
1192473,-1.12
1192806,-1.12
1193139,-1.12
1193805,-1.12
1194138,-1.12
1194471,-1.12
1194804,-1.12
1195137,-1.12
1195470,-1.34
1195803,-1.34
1196136,-1.34
1196469,-1.34
1196802,-1.34
1197135,-1.34
1197468,-1.34
1197801,-1.34
1198134,-1.34
1198467,-1.34
1198800,-1.34
1199133,-1.34
1199799,-1.34
1200132,-1.34
1200465,-1.34
1200798,-1.16
1201131,-1.16
1201464,-1.16
1201797,-1.16
1202130,-1.16
1202463,-1.16
1202796,-1.16
1203129,-1.16
1203462,-1.16
1203795,-1.16
1204128,-1.16
1204461,-1.16
1204794,-1.16
1205127,-1.16
1205793,-0.99
1206126,-0.99
1206459,-0.99
1206792,-0.99
1207125,-0.99
1207458,-0.99
1207791,-0.99
1208124,-0.99
1208457,-0.99
1208790,-0.99
1209123,-0.99
1209456,-0.99
1209789,-0.99
1210122,-1.17
1210455,-1.17
1210788,-1.17
1211121,-1.17
1211454,-1.17
1212120,-1.17
1212453,-1.17
1212786,-1.17
1213119,-1.17
1213452,-1.17
1213785,-1.17
1214118,-1.17
1214451,-1.17
1214784,-1.17
1215117,-1.15
1215450,-1.15
1215783,-1.15
